Wavenumber,sa22068.03,sa22068.04,sa22068.05,sa22068.08,sa22068.09,sa22069.00,sa22069.03,sa22069.04,sa22069.05,sa22069.08,sa22069.09,sa22070.00,sa22071.03,sa22071.04,sa22071.05,sa22071.08,sa22071.09,sa22072.00,sa22072.08,sa22072.09,sa22073.00,sa22074.03,sa22074.04,sa22074.05,sa22074.08,sa22074.09,sa22075.00,sa22075.03,sa22075.04,sa22075.05,sa22075.08,sa22075.09,sa22076.00,sa22077.03,sa22077.04,sa22077.05,sa22077.08,sa22077.09,sa22078.00,sa22078.08,sa22078.09,sa22079.00,sa22080.03,sa22080.04,sa22080.05,sa22080.08,sa22080.09,sa22080.10,sa22080.13,sa22080.14,sa22080.15,sa22080.18,sa22080.19,sa22081.00,sa22083.03,sa22083.04,sa22083.05,sa22083.08,sa22083.09,sa22084.00,sa22084.08,sa22084.09,sa22085.00,sa22086.03,sa22086.04,sa22086.05,sa22086.08,sa22086.09,sa22086.10,sa22086.13,sa22086.14,sa22087.00,sa22087.03,sa22087.04,sa22087.05,sa22088.03,sa22088.04,sa22088.05,sa22088.08,sa22088.09,sa22088.10,sa22089.03,sa22089.04,sa22089.05
2544.66,0.0103598,0.0108239,0.0158941,0.0024401,0.0152568,0.0072775,0.0225722,0.0203067,0.012044,0.0030937,0.0112316,0.00445258,0.00380173,0.00565457,0.00422959,0.00351465,0.00255612,0.000213347,0.000795563,0.00337727,0.00388129,0.0072411,0.00386402,0.00646864,0.0112102,0.0172169,0.0140494,0.0164013,0.0192043,0.0128452,0.0182392,0.0046389,0.0125281,0.0132434,0.0191638,0.0176002,0.00969701,0.000194879,-0.000270337,0.00330979,0.00218988,0.0026949,0.00919493,0.0112308,0.0124375,0.0081217,0.018862,0.0228335,0.0175365,0.0142746,0.0143532,0.0176624,0.0203651,0.0113386,0.00723503,0.0144972,0.0105406,0.00620054,0.0154355,0.00770165,0.00577942,0.00533719,0.00283964,0.0147883,0.0167844,0.0302875,0.0107083,0.0107994,0.0140972,0.0127585,0.014521,0.0122398,0.0224984,0.019847,0.0196953,0.00574524,0.0061965,0.00659236,-0.00157566,-0.00201431,0.000891664,0.00561325,0.00244302,0.00276872
2546.52,0.0106004,0.010908,0.0157209,0.00211886,0.0144017,0.00655026,0.0225005,0.0198953,0.0117805,0.00255711,0.0105014,0.00397164,0.00435782,0.0060081,0.00411935,0.00330883,0.00249683,-0.000178273,0.00113832,0.00329457,0.00355838,0.00676785,0.00424639,0.00693232,0.0101936,0.0168951,0.0144696,0.0158849,0.018376,0.0126534,0.0180602,0.00468967,0.0126261,0.0133175,0.0200601,0.0176135,0.00955843,0.000309322,-0.000430941,0.00312106,0.00192771,0.00149772,0.00885423,0.0110742,0.013245,0.00813406,0.0179645,0.0221319,0.0167524,0.0136744,0.0141355,0.0178832,0.0208325,0.0112538,0.00788616,0.0144523,0.0106509,0.00638865,0.0151095,0.00709331,0.00528034,0.00495767,0.00254835,0.0149588,0.0172319,0.0311439,0.00992405,0.0100199,0.0138766,0.0122743,0.0151023,0.0122144,0.0225984,0.0196569,0.0187926,0.00646243,0.00650784,0.00693605,-0.00173539,-0.00208506,0.000285363,0.00596574,0.00181095,0.00236252
2548.39,0.0104858,0.0104597,0.0161349,0.00193559,0.0147043,0.00636931,0.0224956,0.0201674,0.0126283,0.00370298,0.0101657,0.00447858,0.00438374,0.00520308,0.00386186,0.00337949,0.00244721,-0.000702352,0.00150219,0.00314946,0.00374173,0.00607556,0.00357375,0.00689771,0.00986776,0.0167054,0.0151061,0.0155472,0.01798,0.0129043,0.0181567,0.00507655,0.0132878,0.0130071,0.0200543,0.0178959,0.00942481,0.000728168,-0.000929691,0.00314845,0.0020057,0.00152761,0.00848291,0.0105183,0.0134406,0.00847769,0.01802,0.0221111,0.0167537,0.0137822,0.0146849,0.0187924,0.0211588,0.0117265,0.00720997,0.0141699,0.0106623,0.00704373,0.0150564,0.00711738,0.00594475,0.0047516,0.00285172,0.0140537,0.0168324,0.0313668,0.00992473,0.0097658,0.0139121,0.0123758,0.0149541,0.0123816,0.022823,0.019938,0.0190754,0.00574817,0.0063828,0.00741249,-0.00201616,-0.00189441,-0.000108859,0.006102,0.00184535,0.00284173
2550.25,0.0100145,0.0102495,0.0163724,0.00192211,0.0152516,0.00691216,0.0220287,0.0203504,0.0130154,0.00405132,0.0100945,0.00487214,0.0039827,0.00518429,0.00414191,0.00302752,0.00207122,-0.000951371,0.00135395,0.00312971,0.00314094,0.00628437,0.0034447,0.00626954,0.0101523,0.0168363,0.0140899,0.0156335,0.0175219,0.0124584,0.0175654,0.00435396,0.0132204,0.0126315,0.0200457,0.0182417,0.00882438,0.000510319,-0.00100252,0.00300212,0.00182465,0.00165648,0.00880788,0.0109719,0.0133698,0.00802707,0.0184613,0.0227701,0.0169875,0.0140681,0.015284,0.0180987,0.0204249,0.0116496,0.00660973,0.014209,0.0101661,0.00659669,0.0150956,0.0072999,0.0062621,0.00441052,0.00254616,0.0143921,0.0167584,0.030486,0.0103576,0.0102238,0.0137557,0.013,0.0136728,0.0119683,0.0224696,0.0191919,0.0193596,0.00507143,0.00693513,0.00684242,-0.00256669,-0.00234054,6.78E-05,0.0048746,0.0023464,0.00268376
2552.11,0.00972257,0.0107397,0.0159913,0.00221328,0.0154539,0.00717183,0.0222613,0.0202893,0.0130398,0.00402281,0.0113496,0.00566743,0.00403306,0.00638655,0.00564674,0.00285661,0.00213937,-0.000853885,0.00221818,0.00359972,0.00313822,0.00724506,0.00396347,0.00694929,0.0107632,0.0168007,0.0134211,0.016218,0.0179941,0.0125688,0.0176536,0.00441081,0.0135144,0.0135058,0.0202555,0.0187395,0.00910814,0.000427925,-0.000365054,0.00368735,0.00256652,0.00275697,0.00947833,0.011718,0.0131395,0.00826933,0.0184774,0.0230614,0.017313,0.0140161,0.01605,0.0183586,0.0207451,0.0123493,0.00721523,0.0149198,0.010578,0.00624403,0.0151754,0.00675135,0.00657797,0.00484992,0.00325914,0.0148681,0.0173913,0.0301913,0.0101389,0.0102041,0.0136221,0.013994,0.0138071,0.0119438,0.022413,0.018887,0.0196271,0.00589007,0.00763685,0.00671398,-0.00266332,-0.00320376,0.000162709,0.00464669,0.00345886,0.00272946
2553.98,0.00997692,0.0115846,0.015813,0.00191441,0.0149046,0.00659823,0.022866,0.0203758,0.013215,0.00424605,0.0121094,0.00583387,0.00477656,0.00673894,0.00642665,0.00301651,0.00162986,-0.000664404,0.00299343,0.00374354,0.00391864,0.00749762,0.0044543,0.00800806,0.0101445,0.0162897,0.0137754,0.0166311,0.019108,0.0133127,0.0181989,0.00496885,0.0137075,0.0139459,0.0201001,0.0191829,0.00997797,-0.000349614,-0.000468948,0.00447455,0.00336039,0.00374963,0.00965186,0.0120849,0.0129139,0.00890541,0.0178206,0.0226386,0.0173349,0.0146598,0.0164422,0.0197465,0.0214041,0.0125706,0.00792037,0.0151871,0.0113279,0.00604606,0.015151,0.00629855,0.00656239,0.00541944,0.00429227,0.0149571,0.0179346,0.0307091,0.00952224,0.00980623,0.0139848,0.0142762,0.0145787,0.0121982,0.0232712,0.0194484,0.0198114,0.00683235,0.00756486,0.00733464,-0.00252211,-0.00365733,-0.000401724,0.00599731,0.00362725,0.00347958
2555.84,0.0101885,0.0113962,0.0161828,0.0015494,0.0137531,0.00570091,0.0227052,0.0202579,0.0129463,0.00384568,0.0114052,0.00539307,0.00437579,0.00623052,0.00570485,0.00238002,0.000955677,-0.00142663,0.00250845,0.00292473,0.00391968,0.00698719,0.00451534,0.00768924,0.00863927,0.0161065,0.0130899,0.0160608,0.0191004,0.0127909,0.0182479,0.00507328,0.013546,0.0137691,0.0199318,0.0189872,0.00933081,-0.00124698,-0.00140483,0.00368326,0.00303811,0.00304393,0.00932822,0.0117508,0.0127711,0.00837117,0.0172758,0.022143,0.0174871,0.0149296,0.0159848,0.0196188,0.0206958,0.0120156,0.00835206,0.0146689,0.0109904,0.00574856,0.0143628,0.00648674,0.00579242,0.00522276,0.00372882,0.0144977,0.0172343,0.0306317,0.0091616,0.00921153,0.013848,0.0139647,0.0140993,0.0120009,0.0241637,0.0191689,0.0190978,0.00625351,0.00657515,0.00749702,-0.00295779,-0.00420229,-0.00137566,0.00623606,0.00266395,0.00355634
2557.71,0.0101515,0.0102742,0.0163895,0.00187806,0.0141219,0.00617336,0.0224425,0.0201455,0.0126765,0.00333535,0.0115293,0.00551507,0.00358406,0.0061019,0.00499992,0.00276521,0.0021382,-0.00152296,0.00199166,0.00277319,0.0038365,0.00662518,0.00411547,0.00678418,0.00934928,0.0173011,0.0133954,0.0159152,0.0186637,0.0123055,0.0184164,0.00514061,0.0137256,0.0136663,0.0198439,0.0186259,0.00927175,0.000106862,-0.0012524,0.00259529,0.00266274,0.00277944,0.00906305,0.0111258,0.0122774,0.00805755,0.0179852,0.0222075,0.0176719,0.0148311,0.0157425,0.0193331,0.0204522,0.0121985,0.00892335,0.0144284,0.0109253,0.00635632,0.0146472,0.00714719,0.00549344,0.00530954,0.00308083,0.0137795,0.016465,0.0295691,0.00937606,0.00969576,0.0137325,0.0142983,0.0138159,0.0122777,0.0240831,0.0191295,0.0188356,0.00560564,0.00569833,0.00736453,-0.00246424,-0.00355289,-0.000345166,0.00603092,0.00262066,0.00349565
2559.57,0.0102259,0.00952941,0.0164639,0.00191,0.0147629,0.00710727,0.0230343,0.0200125,0.0126261,0.00360553,0.0118468,0.00587077,0.00385177,0.00621515,0.00563062,0.00382672,0.00331699,-0.00051257,0.00187103,0.00370152,0.00419617,0.00661295,0.00426791,0.00682338,0.0105108,0.0179995,0.0137369,0.0168434,0.0185912,0.0122133,0.0187777,0.00544801,0.0140441,0.0141485,0.0201244,0.0188574,0.0100063,0.00141709,-0.000587582,0.00264859,0.0021495,0.00343026,0.00917464,0.0106364,0.0118882,0.00813014,0.018833,0.0225111,0.0177537,0.0150655,0.0153498,0.0196352,0.020865,0.0125071,0.00869289,0.0149749,0.011281,0.0071743,0.0155221,0.00774422,0.00534937,0.00564219,0.00304708,0.0139458,0.0160296,0.0289478,0.00968769,0.0105012,0.0140493,0.0140853,0.0141543,0.0122829,0.0237295,0.0202184,0.0196666,0.00571574,0.00644567,0.00716675,-0.000983063,-0.00221495,0.000919611,0.00608547,0.00354619,0.00382593
2561.44,0.0106732,0.00990982,0.0164189,0.00202617,0.014598,0.00712978,0.0235829,0.0202032,0.0129291,0.00400979,0.0112496,0.00621793,0.00416492,0.00619832,0.00629211,0.0040182,0.00341258,-0.00021318,0.00170929,0.00405988,0.00430818,0.00700474,0.00489995,0.00709624,0.0105257,0.0173402,0.013176,0.0175033,0.0183852,0.0121268,0.018554,0.00555317,0.0143331,0.015163,0.0209228,0.0190689,0.00964091,0.00146759,-0.000259474,0.00320159,0.00194644,0.0038233,0.00963077,0.0101846,0.0118987,0.0083098,0.018692,0.0231294,0.0180788,0.0155403,0.0153443,0.0195903,0.0207209,0.0127185,0.00826062,0.0156755,0.0112454,0.00674604,0.015256,0.00763328,0.00548648,0.00579839,0.00306491,0.0141267,0.0157533,0.0291098,0.0101384,0.0102843,0.0140234,0.0135114,0.0147741,0.0120164,0.023699,0.0206352,0.0204006,0.00628477,0.00768615,0.00713139,-0.000760808,-0.00196526,0.000409531,0.00559148,0.00355971,0.00383744
2563.3,0.010789,0.0102217,0.0155239,0.00132883,0.0137145,0.00664425,0.022983,0.0205777,0.0133911,0.00362369,0.0109025,0.00610931,0.00410995,0.00645514,0.00624296,0.00377331,0.00220381,-0.000774714,0.00185614,0.00355862,0.00419266,0.00755099,0.00498824,0.00653434,0.0102455,0.0158455,0.012907,0.0169132,0.0183691,0.0125028,0.0182151,0.00509088,0.0146288,0.0150271,0.0211878,0.0189182,0.00885097,0.000153679,-0.00111532,0.00370243,0.00254878,0.00412197,0.00952549,0.0105169,0.0120129,0.00794747,0.0174164,0.0228518,0.017666,0.0155765,0.0154292,0.0191284,0.0206003,0.0128428,0.00799244,0.0157439,0.0113473,0.00615668,0.0142258,0.00645257,0.00582912,0.00553504,0.00335416,0.0140361,0.0156337,0.0289394,0.00965393,0.00936992,0.0131738,0.0134403,0.0150834,0.0122918,0.0229798,0.0200593,0.0202318,0.00695566,0.0080369,0.00762233,-0.00239532,-0.00313173,-0.000530886,0.00522885,0.00297269,0.00296998
2565.16,0.0104148,0.0102218,0.0146803,0.000556051,0.0129611,0.00557814,0.0226265,0.0203912,0.0132352,0.00346708,0.0106179,0.00516067,0.00436329,0.00691873,0.00598894,0.00276211,0.00107737,-0.00205908,0.00197051,0.00289505,0.00420368,0.00718348,0.00449217,0.00652691,0.00955947,0.0145456,0.0123846,0.016497,0.018288,0.0131895,0.0179596,0.00458204,0.0144757,0.0143144,0.0210559,0.0188748,0.0084118,-0.00114251,-0.00248222,0.00358563,0.00285027,0.00453416,0.0087405,0.0108805,0.0125626,0.00778229,0.0167811,0.0223846,0.017277,0.0149424,0.0151064,0.0182409,0.0211986,0.0122823,0.00820318,0.0153538,0.0111308,0.00573067,0.0139629,0.00567567,0.00550668,0.0050798,0.00366368,0.0137841,0.0151039,0.0284607,0.00908307,0.00873965,0.0130787,0.0137461,0.0150566,0.0128677,0.022148,0.0195961,0.0196831,0.0068036,0.00777134,0.00805483,-0.00336775,-0.00321978,-0.00101513,0.00589907,0.0027299,0.00263492
2567.03,0.0104364,0.0101862,0.0147932,0.00135816,0.0136379,0.00522132,0.0229011,0.0202457,0.0127213,0.00484307,0.0112067,0.00467854,0.00413316,0.00681477,0.0058587,0.00258303,0.00159547,-0.00185123,0.00154452,0.00309495,0.00413546,0.00661687,0.00345904,0.00667194,0.00963959,0.0150933,0.0127696,0.0166651,0.0178041,0.0134188,0.0185759,0.00494313,0.0140524,0.0136783,0.020872,0.0187122,0.00876318,0.000138416,-0.00138409,0.00334445,0.00290398,0.00413022,0.00851265,0.0102743,0.0123686,0.00828454,0.0172993,0.0225102,0.0173743,0.0147388,0.0152697,0.0180535,0.0212635,0.0117875,0.00833121,0.0150354,0.0110489,0.00546244,0.0147632,0.00669283,0.00505726,0.00520128,0.00367742,0.0130777,0.0145488,0.0280797,0.0099063,0.00918034,0.0138146,0.0134271,0.0144548,0.0128179,0.0231288,0.0198193,0.0192885,0.00595011,0.0070561,0.00733278,-0.00239256,-0.00247936,-0.000106036,0.00709932,0.0028235,0.00323807
2568.89,0.0100847,0.00986128,0.0149087,0.00305859,0.0149403,0.00660859,0.0231437,0.020715,0.0128436,0.00495041,0.0118895,0.00478595,0.00309648,0.00565927,0.00537547,0.00363235,0.00262335,-0.000223941,0.00130064,0.00310101,0.00354204,0.00619288,0.00238196,0.00602326,0.0106732,0.0170401,0.0143263,0.0168699,0.0180524,0.0134049,0.0193199,0.00531549,0.0138179,0.0131825,0.0198083,0.0181261,0.00972851,0.0017231,0.000521939,0.00349041,0.00297319,0.00307753,0.00845166,0.00927626,0.0113058,0.00874408,0.0183391,0.0227926,0.0174038,0.0150772,0.0155805,0.0186658,0.0205129,0.0118805,0.00736556,0.0145626,0.0109614,0.00621577,0.0158582,0.00801122,0.00503236,0.00548171,0.00362888,0.0121089,0.0143351,0.0276264,0.0109139,0.0102306,0.0147569,0.0135743,0.0144875,0.0129816,0.0240737,0.020136,0.018973,0.00557063,0.00567876,0.0068126,-0.00102348,-0.00248447,0.000755357,0.00726894,0.0029554,0.00341225
2570.76,0.00948359,0.00970695,0.0146693,0.00302026,0.0146527,0.00733927,0.0230721,0.0210073,0.0125967,0.00391102,0.0119308,0.00482085,0.00305961,0.00531011,0.00512915,0.00404291,0.00256597,-0.000341452,0.00186634,0.00270729,0.0030243,0.0056137,0.00311954,0.00642811,0.0105551,0.0177574,0.0141799,0.0165334,0.0186908,0.0133146,0.0190982,0.00486347,0.0136999,0.0137489,0.0197002,0.0182469,0.00955707,0.000816034,0.000213231,0.00350082,0.00285189,0.00290109,0.00824866,0.00954209,0.0110467,0.00918211,0.0186666,0.0230691,0.0173621,0.0149669,0.0150911,0.018835,0.0205065,0.0123739,0.00687117,0.0146158,0.0108662,0.00663241,0.015998,0.00806175,0.0052807,0.00518666,0.003423,0.0122704,0.0145274,0.0270148,0.0110407,0.010467,0.0146193,0.013799,0.0143819,0.0131987,0.0234989,0.0199024,0.0187038,0.0058297,0.00549917,0.00719446,-0.00105757,-0.00258038,0.000256567,0.00648552,0.00300225,0.00312919
2572.62,0.00943761,0.0101219,0.0147316,0.00261136,0.0136209,0.00639067,0.0236146,0.0211843,0.0128766,0.00408634,0.0121507,0.00535781,0.00434465,0.0061938,0.00585871,0.00396569,0.00226182,-0.000744377,0.00270609,0.00294888,0.00369921,0.00576648,0.00473391,0.00697223,0.0102439,0.0176333,0.0134961,0.0165857,0.0193534,0.0138692,0.0188869,0.00488579,0.0139679,0.0143616,0.02069,0.0191488,0.00920235,6.07E-05,-0.000542099,0.00379357,0.0032634,0.00343015,0.00859999,0.0101719,0.0111567,0.00921344,0.0189171,0.0233469,0.0179075,0.0151669,0.0154574,0.0188074,0.0216651,0.0129706,0.00740527,0.015474,0.0112352,0.00701089,0.0153037,0.00748528,0.00596845,0.00531078,0.00357615,0.012651,0.0146977,0.0272292,0.0110193,0.0100504,0.0140948,0.0140894,0.0149418,0.0129835,0.023137,0.0201724,0.0188583,0.00579998,0.00668777,0.00755864,-0.0017688,-0.00231415,-0.000176019,0.00631718,0.00313352,0.00317873
2574.49,0.00980088,0.0101207,0.0147478,0.00296856,0.0133311,0.006391,0.0235219,0.020949,0.0130265,0.00428365,0.0121462,0.00541826,0.00512487,0.00692467,0.00661446,0.00434426,0.00269138,-0.000488992,0.00229046,0.00261208,0.00374723,0.00625187,0.00508602,0.00681631,0.0107479,0.0177163,0.0142004,0.0165133,0.0190391,0.0136185,0.018463,0.00511686,0.0141373,0.0146188,0.0206262,0.0194218,0.0100752,0.00101207,-0.000378911,0.00374371,0.00284586,0.00317824,0.00891564,0.0101904,0.0113284,0.0092893,0.019585,0.0235468,0.0181053,0.0149777,0.0152827,0.0190366,0.0221711,0.0125734,0.00816659,0.0155151,0.0112219,0.00779167,0.0154459,0.00754211,0.00629036,0.00538583,0.00384792,0.0125823,0.0148664,0.0276222,0.0110674,0.010539,0.014558,0.0141325,0.0149676,0.0128026,0.0230327,0.0201732,0.0190176,0.00564011,0.00774886,0.00781861,-0.00120282,-0.00196438,0.000257133,0.00591792,0.00262,0.00320376
2576.35,0.0102875,0.0104938,0.014814,0.00262557,0.0129068,0.0067193,0.0226963,0.0203615,0.0126656,0.00370297,0.0113228,0.00468182,0.00560473,0.00752871,0.00640704,0.00396103,0.00249739,-0.000962277,0.00161702,0.00187001,0.0031287,0.00667093,0.00482372,0.0070856,0.0108028,0.0168024,0.0139818,0.016023,0.0181406,0.0124589,0.0180337,0.00438044,0.0138965,0.014859,0.0205604,0.0195365,0.00990985,0.00101667,-0.000462885,0.00301431,0.00186366,0.00234979,0.00912401,0.0104167,0.0120461,0.00916344,0.0185663,0.0235699,0.0181863,0.0143578,0.014635,0.0189698,0.0215556,0.01178,0.00877093,0.0153669,0.0113296,0.00716818,0.0155705,0.00745726,0.0057006,0.00495881,0.00341007,0.0129953,0.01513,0.0276112,0.0107653,0.0107145,0.0142989,0.013607,0.0145582,0.0125455,0.0229217,0.0193615,0.0188415,0.00647488,0.00828841,0.00842723,-0.00105989,-0.00240069,0.000306066,0.0048824,0.00202498,0.00300948
2578.21,0.0101181,0.0109572,0.0149334,0.00212604,0.0126455,0.00671986,0.0225974,0.0203281,0.0128922,0.00357245,0.0112729,0.00476207,0.00549644,0.00726772,0.00634936,0.00334569,0.00199265,-0.00106431,0.00168013,0.00251664,0.00361688,0.0070201,0.00503105,0.00720654,0.0105264,0.0160862,0.0129976,0.0160884,0.0182094,0.0123156,0.0183728,0.0043432,0.0137251,0.0146279,0.0210532,0.0196251,0.00877753,0.00036649,-0.000510677,0.00339906,0.0021072,0.0026279,0.00901628,0.0107222,0.0123887,0.00850752,0.016903,0.022761,0.0181801,0.0143979,0.0151524,0.0187827,0.0214772,0.0120004,0.00912708,0.0155393,0.0118124,0.00613647,0.0153982,0.00718538,0.00540148,0.0049768,0.00298264,0.0128988,0.0153251,0.0270558,0.0102545,0.00982423,0.013247,0.0134929,0.0147365,0.0120202,0.0229091,0.0194107,0.0193416,0.00733193,0.00851751,0.00835084,-0.00173845,-0.00313835,-0.00026958,0.00486091,0.00237975,0.00297594
2580.08,0.00968389,0.0102212,0.0151735,0.00164745,0.0127668,0.0067341,0.0227065,0.0210078,0.0128112,0.00350138,0.011564,0.00497475,0.00485391,0.00638158,0.00662177,0.00317901,0.00207612,-0.00095138,0.00118876,0.0033852,0.00414845,0.00699704,0.00479716,0.00694379,0.00956343,0.0158916,0.0126591,0.0159793,0.0192438,0.0126716,0.0187072,0.00505233,0.0134817,0.0143036,0.0212955,0.019222,0.00888203,-7.56E-05,-0.000589902,0.00422075,0.0025453,0.003343,0.00874104,0.0104814,0.0120488,0.00791343,0.0169936,0.0218174,0.017867,0.0149414,0.0156692,0.0188397,0.0213016,0.0122689,0.00941943,0.0156799,0.0120208,0.00581367,0.0152046,0.00713841,0.00555596,0.00515836,0.00270788,0.0128685,0.0152876,0.0265365,0.0102271,0.00925593,0.0131904,0.0142651,0.0149876,0.0122237,0.0229749,0.019817,0.0203013,0.00725428,0.00844368,0.00778628,-0.00231136,-0.00297493,-0.00044104,0.00587407,0.00310604,0.00313073
2581.94,0.00985487,0.0101765,0.0156724,0.00217431,0.0132649,0.00670185,0.0225855,0.0214555,0.0126684,0.00381111,0.0115827,0.00494444,0.00513163,0.00659533,0.00665525,0.00314057,0.00230365,-0.000659429,0.00133438,0.00361332,0.00392485,0.00681281,0.00463571,0.0071887,0.009283,0.0162041,0.012648,0.0156244,0.0193975,0.0124207,0.0186321,0.00532323,0.0132756,0.0147282,0.0212626,0.019306,0.0094917,-0.000292354,-0.000678855,0.00420398,0.00303026,0.00383914,0.00915833,0.010386,0.0122758,0.00816542,0.018239,0.0220961,0.0177525,0.0153359,0.015277,0.0193061,0.0209495,0.0119856,0.0093463,0.0158155,0.0123094,0.00618406,0.0155198,0.0074582,0.00576165,0.00567488,0.00308134,0.0135408,0.0151166,0.0264285,0.0106028,0.0100727,0.0137528,0.0144713,0.0149635,0.0123182,0.0229518,0.0195205,0.0204375,0.00722672,0.0083754,0.00827058,-0.00219262,-0.00234501,-0.00037039,0.00658331,0.00335023,0.00343975
2583.81,0.0103105,0.0111857,0.016226,0.00268039,0.0131722,0.00665931,0.0229957,0.0214319,0.0132653,0.00426028,0.0122677,0.00530673,0.00585292,0.00722615,0.00684078,0.00297478,0.00211956,-0.000651511,0.00268889,0.00413669,0.0041564,0.00662778,0.005039,0.00756541,0.009787,0.0159497,0.0126498,0.0165424,0.0192053,0.0129464,0.0189396,0.00566201,0.0139593,0.0156695,0.0216336,0.0200152,0.00941223,-0.000311365,-0.000481274,0.00462788,0.00402256,0.00479645,0.00962649,0.0110228,0.013034,0.00825496,0.018224,0.0225731,0.0182897,0.0156549,0.016014,0.0199951,0.0215546,0.0124838,0.00952846,0.0160877,0.0123187,0.00648347,0.0154231,0.00739599,0.00660281,0.00612955,0.00427848,0.0133751,0.015344,0.0271775,0.00996723,0.0102988,0.0139519,0.0141412,0.0153737,0.0123781,0.0236841,0.0197436,0.0205637,0.00726447,0.00817736,0.00915236,-0.00167091,-0.00209197,-6.87E-05,0.00726251,0.00354188,0.00421477
2585.67,0.0104057,0.0113632,0.0163908,0.00216604,0.0122369,0.00637905,0.0237535,0.0210348,0.0135851,0.00383908,0.0124584,0.0054984,0.00563973,0.00747694,0.0068186,0.00312611,0.00241548,-0.000773764,0.0031658,0.00469859,0.00496169,0.00684751,0.00476015,0.00757874,0.0101265,0.015551,0.0126745,0.0175629,0.0190842,0.0134687,0.0196995,0.00622994,0.0147576,0.0156887,0.021586,0.0202387,0.00963635,0.000245607,-0.000214394,0.00461168,0.00437716,0.00487991,0.00911289,0.0111149,0.0127141,0.00824085,0.0179212,0.0229336,0.0186193,0.015746,0.0163083,0.0199571,0.0221562,0.0128505,0.00957481,0.0162565,0.0121995,0.00677621,0.0147232,0.00713969,0.00692751,0.00565887,0.00466213,0.0124566,0.0149847,0.0281968,0.00955618,0.0102872,0.0139605,0.0135105,0.0155252,0.0128517,0.0246851,0.0203243,0.020586,0.00710666,0.00855563,0.00894252,-0.00127038,-0.00194934,0.000203924,0.00732099,0.00359043,0.00453397
2587.53,0.0103869,0.0107272,0.0164458,0.00155621,0.012177,0.00607383,0.0240569,0.0207049,0.013514,0.00425806,0.0121779,0.00545071,0.00547758,0.0077081,0.00688415,0.00347508,0.00240953,-0.000886244,0.00307338,0.00458853,0.00566023,0.00732829,0.00416313,0.00747801,0.00996881,0.0161048,0.0123837,0.0177164,0.0194526,0.0134517,0.0195401,0.00685077,0.0148309,0.015328,0.021086,0.0201364,0.00928693,0.00127523,-0.000386275,0.00408469,0.00416365,0.00431908,0.00870971,0.0106269,0.0121601,0.00808445,0.0180993,0.0227897,0.0182757,0.0154247,0.015614,0.0195706,0.0220784,0.0124161,0.00952723,0.0164656,0.0125056,0.00663055,0.0149061,0.00762893,0.00646016,0.00567907,0.00466037,0.0127198,0.0149197,0.0282351,0.0100007,0.0107429,0.0137549,0.0135621,0.0154459,0.0133983,0.0244658,0.0203989,0.0199476,0.00737391,0.00899663,0.00886752,-0.00123276,-0.00211072,0.000169122,0.00703301,0.00371914,0.00444376
2589.4,0.0107344,0.0101057,0.0164598,0.000735934,0.0126571,0.00565625,0.023641,0.0208243,0.0134254,0.00510093,0.012388,0.00571506,0.00617324,0.008069,0.00721256,0.00328386,0.00167813,-0.00118142,0.00279681,0.00436396,0.00563832,0.00735626,0.00427443,0.00727151,0.00901432,0.0160041,0.0118033,0.0170083,0.0198301,0.0135408,0.0193667,0.00668417,0.0146144,0.0157525,0.0218062,0.020494,0.00849059,0.000955362,-0.00082252,0.00451741,0.00379445,0.00407891,0.00911973,0.0104996,0.0120373,0.00743951,0.0176788,0.0220435,0.0178323,0.0150426,0.0154865,0.019276,0.0218347,0.0122598,0.0103784,0.0166225,0.0124219,0.00617882,0.0149421,0.0078249,0.00658464,0.0061995,0.00501455,0.0132342,0.0151648,0.0271132,0.00954203,0.00950432,0.0128329,0.0140017,0.0152198,0.013527,0.0240321,0.0204348,0.0198464,0.00751805,0.00956765,0.00942875,-0.00229353,-0.00229241,-0.000595201,0.00719351,0.00394052,0.0041523
