Wavenumber,sa22088.12,sa22086.12,sa22084.02,sa22078.02,sa22080.12,sa22075.02,sa22072.02,sa22069.02,sa22088.02,sa22083.02,sa22086.02,sa22080.02,sa22077.02,sa22074.02,sa22071.02,sa22068.02,sa22065.52,sa22062.52,sa22059.52,sa22056.52,sa22089.02,sa22087.02,sa22084.07,sa22080.17,sa22078.07,sa22063.57,sa22069.07,sa22075.07,sa22072.07,sa22088.07,sa22086.07,sa22083.07,sa22080.07,sa22077.07,sa22074.07,sa22071.07,sa22068.07
1722.54,0.35202,0.195861,0.417896,0.349952,0.170727,0.191956,0.528418,0.193373,0.360207,0.464768,0.118605,0.0915367,0.494065,0.129978,0.356266,0.0925531,0.489133,0.121993,0.41877,0.132815,0.356351,0.100605,0.370999,0.0883192,0.436317,0.043147,0.0714013,0.0789148,0.430515,0.35696,0.056248,0.359794,0.0764843,0.454745,0.122747,0.354138,0.153397
1724.4,0.345552,0.181677,0.411271,0.344451,0.158573,0.17767,0.522357,0.178787,0.355511,0.45644,0.111836,0.0886963,0.484122,0.126855,0.351532,0.0900343,0.484584,0.119287,0.409732,0.129972,0.349158,0.0932332,0.364393,0.0820312,0.425834,0.0399175,0.0662233,0.0738167,0.425198,0.348579,0.0512589,0.353266,0.0715719,0.449325,0.118169,0.348263,0.14995
1726.27,0.343372,0.168822,0.400929,0.343163,0.148004,0.164971,0.510002,0.165235,0.354934,0.448416,0.107356,0.088136,0.473451,0.125332,0.350746,0.0896579,0.479663,0.11814,0.401233,0.128857,0.346235,0.0877646,0.357368,0.076893,0.415436,0.0376904,0.0620654,0.0695612,0.419507,0.342779,0.0464162,0.349238,0.067438,0.442404,0.114441,0.344793,0.146905
1728.13,0.342339,0.155712,0.383728,0.34197,0.13662,0.152003,0.488106,0.151278,0.353269,0.437329,0.102409,0.0871161,0.460775,0.122994,0.349139,0.088398,0.471332,0.116153,0.390618,0.126509,0.34284,0.0818122,0.347692,0.0714179,0.40355,0.0348715,0.0575761,0.0652147,0.409851,0.33788,0.0423085,0.346412,0.0638839,0.431697,0.11134,0.341121,0.143656
1729.99,0.341835,0.142595,0.363715,0.341062,0.125244,0.138876,0.46203,0.137727,0.350576,0.425246,0.0984256,0.0868897,0.450673,0.121646,0.345387,0.0873921,0.459942,0.114798,0.378985,0.12463,0.338595,0.0754684,0.337855,0.0656533,0.390637,0.0326202,0.0530264,0.0606185,0.397334,0.333408,0.0402929,0.343816,0.0615871,0.419439,0.109332,0.338319,0.140836
1731.86,0.333183,0.12575,0.337585,0.331482,0.109917,0.121633,0.429491,0.120409,0.339292,0.407808,0.0922586,0.0832393,0.435789,0.116626,0.332106,0.0834986,0.441839,0.110789,0.362567,0.119161,0.32746,0.0662248,0.322995,0.0575905,0.374129,0.0283305,0.0464104,0.0539094,0.379863,0.323151,0.0372986,0.334012,0.0584117,0.403524,0.105244,0.330537,0.13654
1733.72,0.32618,0.114305,0.317172,0.323878,0.0998266,0.109753,0.401464,0.107967,0.327672,0.399461,0.0920721,0.084919,0.427623,0.117088,0.320666,0.0848173,0.430067,0.112082,0.353877,0.118025,0.316968,0.0611892,0.311536,0.0539748,0.36543,0.0289071,0.0445424,0.0512306,0.365657,0.311336,0.0366416,0.321977,0.0571957,0.390465,0.102549,0.318914,0.133235
1735.59,0.29196,0.0882856,0.276483,0.292842,0.0767192,0.0860049,0.353693,0.0836796,0.29121,0.37612,0.0808801,0.0760946,0.404198,0.108605,0.288127,0.0756188,0.399351,0.101436,0.331103,0.107736,0.28587,0.0454502,0.2839,0.0379244,0.341792,0.0180133,0.0312439,0.0374784,0.339859,0.284495,0.030141,0.294151,0.0512453,0.365412,0.0961009,0.289672,0.124614
1737.45,0.264461,0.0783753,0.248331,0.265184,0.068303,0.0762687,0.321076,0.0742541,0.262196,0.357428,0.0799253,0.0768318,0.388174,0.107947,0.260951,0.076317,0.376376,0.100941,0.314479,0.106176,0.26048,0.0422552,0.264057,0.0352709,0.325275,0.0178755,0.0292765,0.0361473,0.319668,0.256251,0.0269558,0.264962,0.0484491,0.340496,0.0931293,0.26103,0.119768
1739.32,0.237182,0.070436,0.223797,0.236552,0.0611714,0.0680912,0.291923,0.0659102,0.23378,0.341289,0.0806656,0.0778966,0.374967,0.1067,0.232924,0.0769569,0.355111,0.101141,0.299066,0.103819,0.232121,0.0392222,0.244087,0.0335807,0.310498,0.0188802,0.0283093,0.0348461,0.299331,0.227578,0.0263873,0.235519,0.0470641,0.318253,0.0906381,0.231703,0.115818
1741.18,0.19414,0.0531697,0.188635,0.194119,0.0454636,0.0514176,0.252378,0.0498182,0.192107,0.316988,0.0754746,0.0718208,0.353024,0.0994944,0.192932,0.0705533,0.324875,0.0942299,0.274831,0.095572,0.191566,0.0295011,0.213651,0.0246517,0.287277,0.0135457,0.020846,0.02694,0.272907,0.190331,0.0231396,0.196174,0.0430185,0.290256,0.0848274,0.192876,0.107818
1743.04,0.161403,0.0444287,0.162982,0.161597,0.0381096,0.0423316,0.222933,0.0415341,0.159622,0.298675,0.0745574,0.0706403,0.337157,0.0966867,0.162679,0.0691327,0.301314,0.0920005,0.255772,0.0921859,0.160384,0.025227,0.19029,0.0214369,0.268877,0.0128141,0.0184036,0.0247611,0.250635,0.159706,0.0221473,0.162668,0.0414264,0.266116,0.0817149,0.160745,0.101186
1744.91,0.130039,0.0353036,0.136928,0.130139,0.0302293,0.0334707,0.193364,0.0322263,0.128617,0.278993,0.071477,0.0675912,0.319112,0.0915851,0.13329,0.0656284,0.275507,0.0876168,0.235219,0.0860679,0.129815,0.0197612,0.167012,0.0172923,0.249135,0.0108543,0.0149734,0.0214626,0.227164,0.131471,0.0210776,0.131903,0.0393282,0.243154,0.0777934,0.131121,0.09424
1746.77,0.104946,0.0291186,0.114304,0.103872,0.0246391,0.0273079,0.16679,0.0263258,0.103609,0.260986,0.0698519,0.0657614,0.301596,0.0878613,0.108982,0.0631006,0.252049,0.0843125,0.216516,0.0808009,0.104568,0.0166592,0.146601,0.015298,0.230917,0.0104317,0.0128546,0.0191446,0.205814,0.107677,0.0204584,0.106577,0.0374802,0.221945,0.0733529,0.106476,0.0885576
1748.64,0.0848919,0.0250584,0.0950821,0.0829633,0.0208852,0.0228666,0.142013,0.0230292,0.0838273,0.244699,0.0686901,0.064143,0.285914,0.0840361,0.0892509,0.0606874,0.229523,0.0814064,0.198291,0.0756715,0.0845691,0.0147507,0.128262,0.0139028,0.213367,0.0101688,0.0114366,0.0175745,0.185439,0.0886156,0.0202452,0.0859768,0.0365141,0.201801,0.069298,0.086783,0.0827998
1750.5,0.0671482,0.0207669,0.0774988,0.0662133,0.0172687,0.0190686,0.117679,0.0193758,0.0673692,0.228884,0.0671358,0.0610311,0.270281,0.0788999,0.0725641,0.057032,0.20735,0.0772315,0.179623,0.0695611,0.0685827,0.0126033,0.111443,0.0114668,0.196118,0.00886532,0.00985179,0.015853,0.165791,0.0727816,0.0193676,0.0691914,0.0347017,0.182032,0.0645986,0.0700866,0.0758874
1752.37,0.0525541,0.0164092,0.0616459,0.0526786,0.0136346,0.015846,0.0956881,0.0157014,0.0539751,0.213398,0.0650104,0.0570409,0.252944,0.0739802,0.0596678,0.0524819,0.186717,0.0717514,0.161402,0.063456,0.0557407,0.00995687,0.0958278,0.00894525,0.178714,0.00713553,0.00782129,0.0134252,0.147083,0.0604194,0.0179028,0.0567864,0.0323536,0.163735,0.0599143,0.0570077,0.069558
1754.23,0.0418451,0.0120193,0.0487532,0.0420654,0.0100507,0.0118755,0.0774084,0.0117419,0.0441705,0.197722,0.0610883,0.0528571,0.23603,0.0687517,0.0498641,0.0476999,0.167382,0.0662851,0.145189,0.0571483,0.0461315,0.00749267,0.0831131,0.0071143,0.162854,0.00557381,0.00612195,0.0114372,0.131653,0.0516623,0.0159225,0.04785,0.0300783,0.1481,0.0561253,0.04838,0.0633853
1756.09,0.0407353,0.015009,0.0446185,0.0398625,0.0128076,0.0139553,0.067882,0.014063,0.0421183,0.189393,0.0622392,0.0542072,0.22784,0.068405,0.0471824,0.0485324,0.155157,0.0664666,0.136383,0.0558736,0.0437798,0.0099279,0.0777858,0.0101372,0.153808,0.00852664,0.00884986,0.0137067,0.121576,0.0478516,0.0169773,0.0438337,0.0301925,0.1373,0.0551985,0.0446585,0.0602335
1757.96,0.0333662,0.011827,0.0354368,0.0325274,0.00959132,0.010911,0.0538097,0.0108717,0.0346268,0.1763,0.0581661,0.0497,0.213765,0.0625628,0.0398382,0.0435308,0.137189,0.0602513,0.122164,0.0496102,0.0365295,0.00685811,0.0670183,0.00701586,0.139427,0.00596001,0.00596713,0.0106521,0.107085,0.0423563,0.0160104,0.0379965,0.0281731,0.124951,0.0518985,0.0389826,0.055513
1759.82,0.0296966,0.0114412,0.0310651,0.02924,0.00956563,0.010629,0.0455638,0.01013,0.0313761,0.167071,0.0570188,0.0480489,0.203335,0.0598407,0.0360332,0.0418503,0.125475,0.0578697,0.112314,0.0469683,0.0332693,0.00712154,0.0608857,0.00710177,0.13009,0.00614575,0.00626793,0.0108148,0.0972938,0.038235,0.0154466,0.0339139,0.0268151,0.115567,0.0489086,0.0349201,0.0519022
1761.69,0.0290025,0.0125135,0.0292954,0.0281507,0.0104893,0.0115271,0.0408178,0.0108107,0.0303909,0.160353,0.0567833,0.0472912,0.196536,0.0582189,0.0341005,0.041042,0.117027,0.0569898,0.105253,0.0454807,0.0318671,0.00809847,0.0573848,0.00793765,0.123061,0.00671218,0.00719739,0.011301,0.090069,0.0361524,0.015988,0.0318293,0.0263082,0.109243,0.047261,0.0331973,0.0501202
1763.55,0.0239813,0.00953452,0.0244905,0.0238222,0.00755132,0.00895171,0.0337875,0.00852846,0.0258378,0.150985,0.0535903,0.0438289,0.186411,0.0542376,0.0297622,0.0371618,0.105443,0.0524689,0.0955153,0.0410936,0.0274921,0.0061248,0.0511174,0.00558699,0.113283,0.00488128,0.00527114,0.00890154,0.0819476,0.0331622,0.0149154,0.0282786,0.0248562,0.101948,0.0451359,0.0301704,0.0474229
1765.41,0.0227899,0.00972483,0.0233358,0.0225896,0.00783788,0.00847364,0.0307987,0.00865021,0.0244511,0.145147,0.0526571,0.0429415,0.178781,0.0526328,0.028372,0.0365647,0.0988668,0.0509808,0.0889616,0.0393152,0.025903,0.00655345,0.0480853,0.00647964,0.107679,0.00591154,0.00616213,0.00959628,0.0770995,0.0312242,0.0142257,0.0266611,0.0241913,0.0961486,0.0438563,0.0281469,0.0455855
1767.28,0.0250489,0.0122906,0.0246249,0.023638,0.0108374,0.0107202,0.0309624,0.0112496,0.025838,0.14225,0.0543765,0.0440455,0.174574,0.0529812,0.0292756,0.0379588,0.0958673,0.0519295,0.0846238,0.0394466,0.0266049,0.00871164,0.047161,0.00932663,0.104777,0.00833397,0.00852851,0.0119911,0.0739532,0.0308436,0.0150772,0.0268428,0.0245718,0.0921429,0.0436601,0.0277362,0.0452915
1769.14,0.0215274,0.00948072,0.0211216,0.0200254,0.00890769,0.0089161,0.0271236,0.00933723,0.0225952,0.134901,0.0519548,0.0408084,0.16632,0.0489928,0.0259232,0.0346463,0.0882145,0.048257,0.0762508,0.0348543,0.0236211,0.00683381,0.0423037,0.00715486,0.0976806,0.00612603,0.00618671,0.00998015,0.0681752,0.0291702,0.0146617,0.0249279,0.0238278,0.0876457,0.0420424,0.025836,0.0436107
1771.01,0.0214477,0.0103236,0.0206395,0.0200152,0.00929554,0.00964766,0.0258686,0.0100728,0.0221734,0.131371,0.0516808,0.040548,0.161347,0.0479525,0.0252676,0.0345864,0.0846741,0.0476884,0.0722632,0.0333716,0.0234293,0.00747795,0.0410638,0.00774472,0.0942552,0.00689551,0.00647919,0.0107384,0.0649689,0.0283863,0.0153566,0.0241624,0.0241882,0.0849547,0.0414815,0.0249146,0.0431958
1772.87,0.0202542,0.00960484,0.0186929,0.0186399,0.00805667,0.00900035,0.0234938,0.00886168,0.0205825,0.127277,0.0498247,0.0388024,0.156051,0.0457905,0.0232038,0.0328421,0.080293,0.0452761,0.0670963,0.0307601,0.0216405,0.00607508,0.0381278,0.00613742,0.0896224,0.00536715,0.00474676,0.00870929,0.0603531,0.0281194,0.0159129,0.0237311,0.0241271,0.0822762,0.0405948,0.0242009,0.0422038
1774.74,0.0147431,0.00534241,0.014397,0.0141209,0.00436432,0.00557593,0.0190626,0.00488761,0.0166381,0.120198,0.0458914,0.0350721,0.148348,0.0419752,0.0191228,0.0288898,0.0732671,0.0414513,0.0594836,0.0265801,0.018083,0.00359275,0.0335462,0.00306743,0.0837853,0.00213189,0.00231435,0.00538293,0.0565858,0.0252636,0.0137302,0.0205011,0.021794,0.0768955,0.0382018,0.0213435,0.0389487
1776.6,0.0168039,0.00822071,0.0166907,0.0164396,0.00677127,0.00774041,0.0203168,0.00745347,0.0183895,0.119266,0.0473469,0.0370584,0.146046,0.0434945,0.0207559,0.030901,0.0727903,0.0433978,0.0586416,0.0278157,0.0197374,0.00610381,0.0348509,0.00596816,0.0834862,0.00494171,0.00496135,0.00798989,0.0566898,0.0249026,0.0144555,0.020358,0.0221932,0.07473,0.0382555,0.0215181,0.0390737
1778.46,0.0161041,0.00794861,0.0155145,0.0157295,0.00646922,0.00730226,0.0185568,0.00720009,0.0172417,0.115561,0.0460876,0.0359215,0.141374,0.0417387,0.0196942,0.0297384,0.0700873,0.041957,0.0557242,0.0262997,0.0185669,0.00595025,0.0335427,0.00622903,0.080431,0.0055382,0.00510696,0.00855324,0.054712,0.023633,0.0142468,0.019439,0.0215672,0.0720894,0.0368852,0.0206616,0.0384415
1780.33,0.0179926,0.0102663,0.0167749,0.0167435,0.00876494,0.00915206,0.0194564,0.00899233,0.0182373,0.113733,0.0472903,0.0365281,0.139967,0.0419696,0.0206884,0.0303707,0.069474,0.0423902,0.0545137,0.026874,0.0195118,0.00734191,0.0337874,0.007754,0.0791642,0.00709452,0.00658786,0.00992514,0.0536071,0.0240481,0.0147718,0.0195962,0.0217895,0.0706456,0.0367464,0.0206978,0.0381634
1782.19,0.014671,0.00811052,0.0138322,0.013448,0.00601867,0.00660688,0.0163344,0.0066604,0.0154194,0.108196,0.0443916,0.0332699,0.13361,0.0388581,0.0179557,0.027573,0.0647488,0.0391957,0.0497484,0.0239903,0.0172031,0.00491734,0.0303027,0.00530096,0.0740281,0.00481467,0.00459299,0.00774243,0.0498593,0.0228017,0.0140522,0.0180788,0.0207495,0.067228,0.0351736,0.0196458,0.0361216
1784.06,0.0147645,0.00853401,0.0137083,0.0140561,0.00661377,0.00700948,0.0162239,0.00748481,0.0158519,0.105793,0.0440673,0.0335043,0.129876,0.0384306,0.0181947,0.0276101,0.0629612,0.0389866,0.0485603,0.0237075,0.0174928,0.00557661,0.0300245,0.00604201,0.0717389,0.00547444,0.0052642,0.00832033,0.0483897,0.0225073,0.0142701,0.017879,0.0205651,0.0641073,0.0345007,0.0194753,0.0351576
1785.92,0.0129663,0.0072158,0.0118345,0.0125059,0.0060293,0.0060499,0.0144131,0.00660123,0.0144213,0.101072,0.0421284,0.031749,0.124918,0.0358038,0.0164881,0.0256329,0.0592456,0.0367749,0.0459345,0.0215728,0.015741,0.00470379,0.0277141,0.00527433,0.0675322,0.00449539,0.0043955,0.0071754,0.0455654,0.0216069,0.0138986,0.0170357,0.0199243,0.0606928,0.0332808,0.0183866,0.0335867
1787.79,0.012211,0.00692713,0.0113778,0.0118132,0.00572498,0.00583714,0.0139036,0.00636134,0.013685,0.0967731,0.0410035,0.0306814,0.120518,0.0344222,0.0155604,0.0245042,0.0564769,0.0351611,0.0439334,0.020557,0.0152338,0.00489904,0.0264087,0.00538172,0.0643296,0.00464732,0.00460667,0.00733253,0.0431968,0.0206644,0.0135708,0.0161826,0.0190612,0.0577037,0.0318022,0.0175459,0.0318737
1789.65,0.0135412,0.00821552,0.0122387,0.0124908,0.00645261,0.00684946,0.0142934,0.00724311,0.0139339,0.093193,0.0406807,0.0306544,0.116316,0.0339309,0.0154008,0.0241573,0.054631,0.0344321,0.042559,0.0200522,0.0151957,0.0057416,0.0262343,0.00633679,0.0619741,0.0055367,0.00539061,0.00837857,0.0410766,0.0203104,0.013509,0.0160567,0.0185403,0.0545017,0.030849,0.0174799,0.0309525
1791.51,0.0159372,0.010578,0.0140661,0.0140523,0.00837216,0.0092174,0.0156975,0.00954811,0.0150529,0.0905908,0.0416822,0.0309405,0.112699,0.0341073,0.0164443,0.0245158,0.0533385,0.0343799,0.0417108,0.0203436,0.0156939,0.00717627,0.0264867,0.00769925,0.059568,0.00675155,0.00679697,0.00932547,0.0393548,0.02038,0.0142577,0.0165108,0.0186942,0.0513005,0.0302562,0.0175294,0.030475
1793.38,0.0128439,0.00810031,0.0113107,0.0115335,0.00633511,0.00724171,0.0132666,0.00777584,0.0122946,0.083858,0.0388458,0.0272927,0.10454,0.0308767,0.013956,0.0212204,0.0475413,0.0301552,0.0367183,0.0173069,0.012946,0.0053439,0.0224928,0.00510949,0.0530547,0.00432896,0.00441362,0.00628953,0.0347319,0.0190718,0.0144945,0.0153672,0.0178817,0.0472413,0.0279531,0.0160927,0.0281054
1795.24,0.0108576,0.00666891,0.00958731,0.010544,0.00592488,0.00614969,0.0115221,0.00670053,0.0112826,0.078293,0.0364356,0.0250985,0.0975116,0.0282985,0.0128196,0.0195278,0.043794,0.0278122,0.0338624,0.0156522,0.0120189,0.0049124,0.020147,0.00482589,0.0489543,0.00400352,0.00397693,0.00575457,0.0318749,0.0179506,0.0143174,0.0145889,0.0171404,0.044216,0.026368,0.0154266,0.0262306
1797.11,0.0117321,0.00833214,0.0101217,0.0115014,0.00741404,0.00737838,0.0116195,0.00782751,0.0117268,0.0742652,0.0359239,0.0248011,0.0928942,0.0272202,0.0132734,0.0197643,0.0421014,0.0275117,0.0329421,0.0159429,0.012471,0.00586168,0.019646,0.00656561,0.0464907,0.00570688,0.00534531,0.00737953,0.0303676,0.0176661,0.0142934,0.014743,0.016877,0.0413466,0.0257665,0.0153632,0.0255505
1798.97,0.0116479,0.0089042,0.00993519,0.0108994,0.00742421,0.00743876,0.0110771,0.0078929,0.0108971,0.069106,0.034834,0.0234669,0.0873411,0.0256307,0.0124503,0.0187037,0.0392179,0.0262135,0.0307146,0.0149629,0.0118352,0.00617765,0.018705,0.00662385,0.0432682,0.00606072,0.00549749,0.00757664,0.0280974,0.0166762,0.0133505,0.0136791,0.0155987,0.0375507,0.0239974,0.0143926,0.0234737
1800.83,0.012112,0.00971651,0.010009,0.0105749,0.00781955,0.00802131,0.0113272,0.0083228,0.0108483,0.0644196,0.0344341,0.0221842,0.0816454,0.0246419,0.011865,0.0174446,0.0365741,0.0250115,0.0284005,0.0136701,0.0111664,0.00653503,0.0179284,0.00651261,0.0397756,0.0058055,0.00558417,0.00722908,0.0252678,0.016047,0.0129123,0.0130365,0.0146104,0.0348032,0.0224782,0.0135488,0.0213924
1802.7,0.0100019,0.00783074,0.00797479,0.00856054,0.006213,0.00754856,0.009865,0.00715027,0.00911932,0.0578599,0.0317034,0.0191783,0.073946,0.0215316,0.0097943,0.0147212,0.0324879,0.0214814,0.0250818,0.0109708,0.00912121,0.00523792,0.015242,0.00477653,0.0346028,0.00409412,0.00426218,0.00581375,0.0219293,0.0148915,0.0123823,0.0121271,0.0137209,0.0318729,0.020481,0.0125758,0.0196355
1804.56,0.00927284,0.00741222,0.00777529,0.00805927,0.00624101,0.00772692,0.00937032,0.0073803,0.00845643,0.0530494,0.0300585,0.0180653,0.0679368,0.0196014,0.00931185,0.0136706,0.0299487,0.0198956,0.0234513,0.0104073,0.00887691,0.00566759,0.014261,0.00512448,0.0318281,0.00432294,0.00441206,0.00600555,0.0205361,0.0137247,0.0123988,0.0112851,0.0132341,0.0292058,0.0189631,0.011924,0.0178377
1806.43,0.00967059,0.00837489,0.00830224,0.0085945,0.00722824,0.00783365,0.00914279,0.00820177,0.00863884,0.0497788,0.0292274,0.0175798,0.0632745,0.0184944,0.00958027,0.0130528,0.0283194,0.0191,0.0229208,0.0106476,0.00903063,0.00599443,0.0138622,0.00668916,0.0300905,0.00546379,0.00513077,0.00659428,0.0196454,0.0132282,0.0121755,0.0109232,0.0128576,0.0273554,0.0179301,0.0117183,0.0164791
1808.29,0.00906165,0.00853911,0.00748889,0.00840452,0.00734391,0.00750823,0.0084043,0.00830739,0.00840253,0.0457453,0.0273843,0.0161602,0.0582326,0.0164292,0.0089289,0.0119041,0.0261502,0.0169871,0.021411,0.00987915,0.00797674,0.00530593,0.0123013,0.0063671,0.0274791,0.00533548,0.004717,0.0061357,0.017828,0.0131655,0.0117536,0.0108344,0.0124957,0.025958,0.016873,0.0112691,0.0159231
1810.16,0.00839646,0.00834797,0.00686326,0.00836995,0.00751647,0.00784016,0.0087183,0.00801116,0.00833702,0.0418334,0.0258902,0.0152837,0.0537451,0.0148802,0.00859048,0.0111026,0.0241809,0.0154276,0.0197509,0.00925117,0.00763845,0.00531645,0.0114847,0.00593305,0.0256747,0.00480869,0.0045591,0.00581566,0.0160264,0.0134113,0.0120684,0.0109713,0.0121921,0.0246397,0.0160153,0.0107403,0.0152325
1812.02,0.00799513,0.00841801,0.00660892,0.00784942,0.00704911,0.00832107,0.00851073,0.00755593,0.00751089,0.0378648,0.0246403,0.0144161,0.0490595,0.013508,0.0082072,0.0098151,0.0219663,0.0138095,0.0181721,0.0084347,0.00752514,0.0052201,0.01068,0.00578823,0.0238206,0.00439947,0.00410531,0.00542865,0.0139962,0.0129744,0.0127709,0.0107806,0.0121743,0.0228552,0.0150479,0.0108383,0.0146157
1813.88,0.00705437,0.00744943,0.00548533,0.0062567,0.0058602,0.00698824,0.00673334,0.00675242,0.00582358,0.0333436,0.0224615,0.0122969,0.0439306,0.0113511,0.00691944,0.00759643,0.0189513,0.0117628,0.0162297,0.00678567,0.00642446,0.00454801,0.00903113,0.00478661,0.0215437,0.00386998,0.00324587,0.00486728,0.0122262,0.0115489,0.0116985,0.00961602,0.0109894,0.0203343,0.0133424,0.0103873,0.0131705
1815.75,0.0074699,0.0076777,0.00559708,0.00653611,0.00671264,0.0069498,0.00668871,0.00713072,0.00616302,0.030852,0.0219278,0.0118208,0.0410126,0.0108812,0.00671033,0.007081,0.0174806,0.0115462,0.0156795,0.00650075,0.00648705,0.0051372,0.00888897,0.00523581,0.0206344,0.00419451,0.00424093,0.00566919,0.0118457,0.0113953,0.0111292,0.00914658,0.0102748,0.019072,0.0129275,0.0101076,0.0120967
1817.61,0.0077352,0.00837805,0.00606488,0.00713753,0.00721466,0.00778263,0.00743422,0.00745376,0.00682864,0.0291405,0.0214721,0.0115798,0.0385774,0.0108719,0.00690421,0.00704631,0.0168177,0.0110318,0.0154473,0.00641473,0.00676419,0.00545787,0.00935602,0.00612349,0.0197823,0.00441352,0.00522527,0.00618805,0.0120097,0.0115108,0.0113643,0.00885814,0.010196,0.0183945,0.0130202,0.00996102,0.0113775
1819.48,0.00740509,0.00846011,0.00592238,0.00701067,0.00727302,0.00823792,0.00709121,0.00787338,0.00670187,0.0272955,0.020167,0.0105131,0.0355036,0.0100399,0.0068341,0.00681248,0.0161188,0.0101383,0.0150711,0.00595554,0.00670715,0.005674,0.00910457,0.00676392,0.018606,0.00457255,0.00497053,0.00572658,0.0116339,0.0109541,0.0116772,0.00831619,0.00967116,0.0171436,0.0126541,0.00953081,0.0110499
1821.34,0.00701822,0.00808014,0.00533778,0.00665758,0.00711872,0.00775895,0.00613957,0.00782011,0.00595444,0.025414,0.0187535,0.00942531,0.0327437,0.00850665,0.00618195,0.00630765,0.0149864,0.00926576,0.0143274,0.00553119,0.00634607,0.00547795,0.00813905,0.00630144,0.017523,0.0045491,0.00408709,0.00500784,0.0105126,0.0108751,0.0118211,0.00861986,0.00948759,0.016469,0.0124675,0.0092301,0.0114245
1823.21,0.00709308,0.00808135,0.004974,0.00650818,0.00703988,0.00765583,0.00570404,0.00763707,0.00563381,0.0237116,0.0178768,0.00926134,0.0307421,0.00771934,0.00587199,0.00590684,0.0138732,0.00877656,0.0132862,0.00595328,0.00604602,0.00504426,0.00747599,0.00565672,0.0171166,0.00512804,0.00414007,0.00525826,0.00963079,0.0100982,0.0116295,0.00838428,0.0094157,0.0155937,0.0120107,0.0087161,0.0111568
1825.07,0.00794534,0.00923177,0.00591654,0.00702423,0.00783163,0.00836818,0.00672405,0.00838602,0.00630984,0.0226592,0.0183049,0.00952141,0.0290581,0.00820326,0.00630102,0.00598781,0.0138821,0.00864314,0.0127706,0.00624231,0.00628722,0.00550137,0.00753128,0.00607794,0.0171847,0.005648,0.00481032,0.00590526,0.0091786,0.0101433,0.0120135,0.00863032,0.0101304,0.0154246,0.011957,0.00866128,0.0110659
1826.93,0.00427599,0.00629085,0.00336572,0.00348125,0.00494044,0.00561157,0.00431044,0.0058082,0.00325808,0.0181385,0.0150092,0.00624,0.0244915,0.00569265,0.00288101,0.00293698,0.010248,0.00553055,0.00967118,0.0031347,0.00350561,0.00348907,0.00469833,0.00398916,0.0137379,0.00281666,0.00290026,0.00363121,0.00655961,0.0101452,0.011367,0.0080688,0.00993418,0.0148902,0.0114367,0.00784206,0.0103923
1828.8,0.00603928,0.00814123,0.00493211,0.00489321,0.0068583,0.00755154,0.00543428,0.00766844,0.00479227,0.0186593,0.0160984,0.00788988,0.0251916,0.00691226,0.00415721,0.00417651,0.0113734,0.0076555,0.0111738,0.00487208,0.00506013,0.0053369,0.00666015,0.00609101,0.0147306,0.00459768,0.0053854,0.00534058,0.00750191,0.0108302,0.012672,0.00855659,0.0108522,0.0154529,0.0125706,0.00893287,0.0113564
